stage,split,condition,model_seed,tag,n_uids,events_sha256,stored_sha256,corpus_sha256,test_events_sha256,item_metadata_sha256,train_uid_hash,test_uid_hash,movie_set_hash,y_train_hash,y_test_hash,x_input_hash,expected_x_provenance_hash,numerics_mode,n_movies,n_train_events,n_test_events,event_ratio,log_event_ratio,Y_train_mean,Y_test_mean,Y_train_zero_pairs,Y_test_zero_pairs,per_movie_train_events_min,per_movie_train_events_max,per_movie_test_events_min,per_movie_test_events_max,unused_uid,reference_float_max_abs_error_mean_rating_train_raw,reference_float_max_abs_error_mean_rating_train_z,reference_float_max_abs_error_year_z,reference_float_max_abs_error_log_count_train_z,ledger_valid
fit_time,3,mixed_train_log,131030,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,5d4b3c120d4ff0c725c1ee301615f37e216d5c2b893b172dec8cc0fe078280af,5d4b3c120d4ff0c725c1ee301615f37e216d5c2b893b172dec8cc0fe078280af,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,mixed_train_raw_poisson,131030,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,d58a9d454548eb318c836b7388d4b7b64a975f450affce6f0f40aea97473ce75,d58a9d454548eb318c836b7388d4b7b64a975f450affce6f0f40aea97473ce75,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,y_only,131031,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,270994b1a30b6a957b7600185b55e4148a203ed990d93759b5ecbe9c724eeee6,270994b1a30b6a957b7600185b55e4148a203ed990d93759b5ecbe9c724eeee6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,genre_only,131031,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,270994b1a30b6a957b7600185b55e4148a203ed990d93759b5ecbe9c724eeee6,270994b1a30b6a957b7600185b55e4148a203ed990d93759b5ecbe9c724eeee6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,genre_year,131031,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,d5f098c713ae2e85a294d918a65ee916a477a80aa375927a809b2478845918d7,d5f098c713ae2e85a294d918a65ee916a477a80aa375927a809b2478845918d7,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,genre_logcount_train,131031,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,3101c0a8150e5eaccfa70f2c62cac11ff735db87f987eaccae25ecff1d88b4d9,3101c0a8150e5eaccfa70f2c62cac11ff735db87f987eaccae25ecff1d88b4d9,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,mixed_train_log,131031,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,5d4b3c120d4ff0c725c1ee301615f37e216d5c2b893b172dec8cc0fe078280af,5d4b3c120d4ff0c725c1ee301615f37e216d5c2b893b172dec8cc0fe078280af,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,3,mixed_train_raw_poisson,131031,fit,471,,,,,,981ac1b5eabf2b9a5e85e94c25b78eef84c968cdd03fdfcbb2a8d5024e9f47c1,84a68fca7da576430fa3abc3936ae80b414953949a862b036db79b526c0d7a0d,33031654725f6a81eb6010da76b7f4623703092ba0665781e5f5147fba057fae,355d968e6df92fa24fb962cfbb7a7abe54d217fbe394574fdc4fb839a54ae2d1,84c64afc470a006f241bca0e361248c33e0bf2e6b2353b76b92c2891f99bbddb,d58a9d454548eb318c836b7388d4b7b64a975f450affce6f0f40aea97473ce75,d58a9d454548eb318c836b7388d4b7b64a975f450affce6f0f40aea97473ce75,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,y_only,131040,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,genre_only,131040,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,genre_year,131040,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,894de524e973f7d76b555c4e3aee95a27fa9cbcdcbb995af42aa3f31708a5941,894de524e973f7d76b555c4e3aee95a27fa9cbcdcbb995af42aa3f31708a5941,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,genre_logcount_train,131040,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,4a90b4f944c909693788c5c6866a0555b95b68d545eb79e4ef6f709fbf39e683,4a90b4f944c909693788c5c6866a0555b95b68d545eb79e4ef6f709fbf39e683,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,mixed_train_log,131040,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,9ed7286e73a5557285273fdc04b0606a9f3f32a2cd38edfeba0776cf56f6a1e6,9ed7286e73a5557285273fdc04b0606a9f3f32a2cd38edfeba0776cf56f6a1e6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,mixed_train_raw_poisson,131040,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,0ad4abe0f2a11efff43b063416fa2818eb5c6f1d16eada59a03fb33fff46c857,0ad4abe0f2a11efff43b063416fa2818eb5c6f1d16eada59a03fb33fff46c857,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,y_only,131041,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,genre_only,131041,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,1bc9124b6d3bb972e62c6ba6927b82af1c4967b6edbbce22a7c06d0c7643f8c3,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,genre_year,131041,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,894de524e973f7d76b555c4e3aee95a27fa9cbcdcbb995af42aa3f31708a5941,894de524e973f7d76b555c4e3aee95a27fa9cbcdcbb995af42aa3f31708a5941,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,genre_logcount_train,131041,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,4a90b4f944c909693788c5c6866a0555b95b68d545eb79e4ef6f709fbf39e683,4a90b4f944c909693788c5c6866a0555b95b68d545eb79e4ef6f709fbf39e683,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,mixed_train_log,131041,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,9ed7286e73a5557285273fdc04b0606a9f3f32a2cd38edfeba0776cf56f6a1e6,9ed7286e73a5557285273fdc04b0606a9f3f32a2cd38edfeba0776cf56f6a1e6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,4,mixed_train_raw_poisson,131041,fit,471,,,,,,ffdf2b5a2dda68cadb35af1a714c1be6102ee989d72a5fa5cfb0900993afa559,56fe86c1fc46cadd30797bdf4b0e705d34b99dc67a00bc4e1b94da76d33fed72,4c6a75c36092f78b163f5dc63589cc85502546c3ca4fcfaad5d5b6afae27a7d1,82f6f7f3ee7078d3ebc0587b7d010f890b0b2c71a7a9ec2fab534971d05eba89,7083db15ff48a7ea2764ebda8a2c09a039f567a797af8f5662bc7e76c9ca509b,0ad4abe0f2a11efff43b063416fa2818eb5c6f1d16eada59a03fb33fff46c857,0ad4abe0f2a11efff43b063416fa2818eb5c6f1d16eada59a03fb33fff46c857,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,y_only,131050,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,genre_only,131050,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,genre_year,131050,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,cf62c4569d15e11445646ab0254b0d7b3dd9a2770a312d3cc37d19beed9618b6,cf62c4569d15e11445646ab0254b0d7b3dd9a2770a312d3cc37d19beed9618b6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,genre_logcount_train,131050,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,3f1d70b75c0b55935c42733578c398fc19248852df13c7103a472f8a5df439e6,3f1d70b75c0b55935c42733578c398fc19248852df13c7103a472f8a5df439e6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,mixed_train_log,131050,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,d14210608af1c3e7c5d62f2ffa7c707ee00526eb6c32c5bc681625ae0994042c,d14210608af1c3e7c5d62f2ffa7c707ee00526eb6c32c5bc681625ae0994042c,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,mixed_train_raw_poisson,131050,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,854884a3e02517bc1b9e0d1a361f7a848297204dda471d55ff03e56eb24e84ce,854884a3e02517bc1b9e0d1a361f7a848297204dda471d55ff03e56eb24e84ce,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,y_only,131051,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,genre_only,131051,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,fea7ee07f82e393829617847954331ab008d9c678efa5a1bbc5a33e374967dcb,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,genre_year,131051,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,cf62c4569d15e11445646ab0254b0d7b3dd9a2770a312d3cc37d19beed9618b6,cf62c4569d15e11445646ab0254b0d7b3dd9a2770a312d3cc37d19beed9618b6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,genre_logcount_train,131051,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,3f1d70b75c0b55935c42733578c398fc19248852df13c7103a472f8a5df439e6,3f1d70b75c0b55935c42733578c398fc19248852df13c7103a472f8a5df439e6,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,mixed_train_log,131051,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,d14210608af1c3e7c5d62f2ffa7c707ee00526eb6c32c5bc681625ae0994042c,d14210608af1c3e7c5d62f2ffa7c707ee00526eb6c32c5bc681625ae0994042c,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,5,mixed_train_raw_poisson,131051,fit,471,,,,,,86655d8bc441ee1e5731955eb66fa60b44503e5006b80f36909836faca42c99b,742303c7d04316926846fb041284e19058e8ae3f27a50a770f1040ba384bf0a3,58724dd5cdca2b03d3644aaa3d595c367841d199201ad80b52dd85e7c1392736,62bf04f15f3b5167b423e86e4c0c59df80c1aa33f3976b86c4114d8636c85618,831548745831c62ee9193fbbcd6044b5562940f0a611fd0eac1e13a88db45a4b,854884a3e02517bc1b9e0d1a361f7a848297204dda471d55ff03e56eb24e84ce,854884a3e02517bc1b9e0d1a361f7a848297204dda471d55ff03e56eb24e84ce,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,6,y_only,131060,fit,471,,,,,,a85730ea392712f581d57e9ed5d40a5990bc29dd342e7c8d092667d230d8635a,f6386b18a61a9e47a9836d1cba7fc52ce50b1309a5ee9188c72d4d9de9611d48,58f95657d1c85fb1231e111fda39c15a3049079a31928205dae409171aeba36b,6da867b7a5fe9064e557d9f07c948c8bee9d3131d098d4ebfc64ee1ff13ddae2,d25760d223cfa9e475f7b04d5bfe1fb205adecde7de33fc54b6ee44c37dedd47,7eddfd7670a1c1e8d69fa342277dfafe3cd5673dbd51942cc0427b266e34f66f,7eddfd7670a1c1e8d69fa342277dfafe3cd5673dbd51942cc0427b266e34f66f,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,6,genre_only,131060,fit,471,,,,,,a85730ea392712f581d57e9ed5d40a5990bc29dd342e7c8d092667d230d8635a,f6386b18a61a9e47a9836d1cba7fc52ce50b1309a5ee9188c72d4d9de9611d48,58f95657d1c85fb1231e111fda39c15a3049079a31928205dae409171aeba36b,6da867b7a5fe9064e557d9f07c948c8bee9d3131d098d4ebfc64ee1ff13ddae2,d25760d223cfa9e475f7b04d5bfe1fb205adecde7de33fc54b6ee44c37dedd47,7eddfd7670a1c1e8d69fa342277dfafe3cd5673dbd51942cc0427b266e34f66f,7eddfd7670a1c1e8d69fa342277dfafe3cd5673dbd51942cc0427b266e34f66f,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,6,genre_year,131060,fit,471,,,,,,a85730ea392712f581d57e9ed5d40a5990bc29dd342e7c8d092667d230d8635a,f6386b18a61a9e47a9836d1cba7fc52ce50b1309a5ee9188c72d4d9de9611d48,58f95657d1c85fb1231e111fda39c15a3049079a31928205dae409171aeba36b,6da867b7a5fe9064e557d9f07c948c8bee9d3131d098d4ebfc64ee1ff13ddae2,d25760d223cfa9e475f7b04d5bfe1fb205adecde7de33fc54b6ee44c37dedd47,346694ba60d8e131bbab9b7edbc0e6a25931980ff66b6469ee810b2da5d18c1f,346694ba60d8e131bbab9b7edbc0e6a25931980ff66b6469ee810b2da5d18c1f,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,6,genre_logcount_train,131060,fit,471,,,,,,a85730ea392712f581d57e9ed5d40a5990bc29dd342e7c8d092667d230d8635a,f6386b18a61a9e47a9836d1cba7fc52ce50b1309a5ee9188c72d4d9de9611d48,58f95657d1c85fb1231e111fda39c15a3049079a31928205dae409171aeba36b,6da867b7a5fe9064e557d9f07c948c8bee9d3131d098d4ebfc64ee1ff13ddae2,d25760d223cfa9e475f7b04d5bfe1fb205adecde7de33fc54b6ee44c37dedd47,239de18968e3f4a8747349555a11fea61c81cf547a52028de41bed427a5db236,239de18968e3f4a8747349555a11fea61c81cf547a52028de41bed427a5db236,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,6,mixed_train_log,131060,fit,471,,,,,,a85730ea392712f581d57e9ed5d40a5990bc29dd342e7c8d092667d230d8635a,f6386b18a61a9e47a9836d1cba7fc52ce50b1309a5ee9188c72d4d9de9611d48,58f95657d1c85fb1231e111fda39c15a3049079a31928205dae409171aeba36b,6da867b7a5fe9064e557d9f07c948c8bee9d3131d098d4ebfc64ee1ff13ddae2,d25760d223cfa9e475f7b04d5bfe1fb205adecde7de33fc54b6ee44c37dedd47,44656177595030585b0418370a0acbb2d4e187a0e901a42019918baa1f60d778,44656177595030585b0418370a0acbb2d4e187a0e901a42019918baa1f60d778,consistent,100,,,,,,,,,,,,,,,,,,True
fit_time,6,mixed_train_raw_poisson,131060,fit,471,,,,,,a85730ea392712f581d57e9ed5d40a5990bc29dd342e7c8d092667d230d8635a,f6386b18a61a9e47a9836d1cba7fc52ce50b1309a5ee9188c72d4d9de9611d48,58f95657d1c85fb1231e111fda39c15a3049079a31928205dae409171aeba36b,6da867b7a5fe9064e557d9f07c948c8bee9d3131d098d4ebfc64ee1ff13ddae2,d25760d223cfa9e475f7b04d5bfe1fb205adecde7de33fc54b6ee44c37dedd47,e5a6cce399696b5865d884ee326044128ddec6a31ae7ce23e6ffb17166a490a8,e5a6cce399696b5865d884ee326044128ddec6a31ae7ce23e6ffb17166a490a8,consistent,100,,,,,,,,,,,,,,,,,,True
